x,ID(A)
-5.0,0.0
-4.969849246231155,0.0
-4.939698492462312,0.0
-4.909547738693467,0.0
-4.8793969849246235,0.0
-4.849246231155779,0.0
-4.819095477386934,0.0
-4.788944723618091,0.0
-4.758793969849246,0.0
-4.728643216080402,0.0
-4.698492462311558,0.0
-4.668341708542713,0.0
-4.63819095477387,0.0
-4.608040201005025,0.0
-4.577889447236181,0.0
-4.547738693467337,0.0
-4.517587939698492,0.0
-4.4874371859296485,0.0
-4.457286432160804,0.0
-4.42713567839196,0.0
-4.396984924623116,0.0
-4.366834170854271,0.0
-4.336683417085427,0.0
-4.306532663316583,0.0
-4.276381909547739,0.0
-4.2462311557788945,0.0
-4.21608040201005,0.0
-4.185929648241206,0.0
-4.155778894472362,0.0
-4.125628140703517,0.0
-4.0954773869346734,0.0
-4.065326633165829,0.0
-4.035175879396985,0.0
-4.005025125628141,0.0
-3.9748743718592965,3.9456074341557025e-07
-3.9447236180904524,1.9096739981313537e-06
-3.914572864321608,4.56112219388402e-06
-3.884422110552764,8.348905330673429e-06
-3.8542713567839195,1.32730234084998e-05
-3.8241206030150754,1.9333476427362943e-05
-3.7939698492462313,2.6530264387262922e-05
-3.7638190954773867,3.4863387288199864e-05
-3.733668341708543,4.4332845130173385e-05
-3.7035175879396984,5.493863791318403e-05
-3.6733668341708543,6.668076563723137e-05
-3.64321608040201,7.955922830231554e-05
-3.6130653266331656,9.357402590843677e-05
-3.582914572864322,0.0001087251584555944
-3.5527638190954773,0.00012501262594378932
-3.522613065326633,0.00014243642837302086
-3.492462311557789,0.0001609965657432892
-3.4623115577889445,0.0001806930380545947
-3.432160804020101,0.00020152584530693646
-3.4020100502512562,0.00022349498750031568
-3.371859296482412,0.0002466004646347314
-3.341708542713568,0.000270842276710184
-3.3115577889447234,0.00029622042372667374
-3.2814070351758797,0.0003227349056841996
-3.251256281407035,0.0003503857225827631
-3.221105527638191,0.00037917287442236296
-3.190954773869347,0.00040909636120299976
-3.1608040201005023,0.0004401561829246738
-3.1306532663316586,0.0004723523395873838
-3.100502512562814,0.0005056848311911315
-3.07035175879397,0.0005401536577359157
-3.040201005025126,0.0005757588192217366
-3.0100502512562812,0.000612500315648595
-2.979899497487437,0.0006503781470164897
-2.949748743718593,0.0006893923133254211
-2.919597989949749,0.0007295428145753894
-2.8894472361809047,0.0007708296507663946
-2.8592964824120606,0.0008132528218984366
-2.829145728643216,0.000856812327971516
-2.798994974874372,0.0009015081689856317
-2.7688442211055277,0.0009473403449407841
-2.7386934673366836,0.0009943088558369735
-2.7085427135678395,0.0010424137016741997
-2.678391959798995,0.0010916548824524634
-2.648241206030151,0.0011420323981717632
-2.6180904522613067,0.0011935462488321
-2.5879396984924625,0.0012461964344334735
-2.5577889447236184,0.001299982954975884
-2.527638190954774,0.001354905810459332
-2.4974874371859297,0.001410965000883816
-2.4673366834170856,0.001468160526249337
-2.4371859296482414,0.0015264923865558947
-2.4070351758793973,0.0015859605818034893
-2.3768844221105527,0.0016465651119921215
-2.3467336683417086,0.00170830597712179
-2.3165829145728645,0.001771183177192495
-2.2864321608040203,0.0018351967122042369
-2.256281407035176,0.0019003465821570158
-2.2261306532663316,0.0019666327870508323
-2.1959798994974875,0.0020340553268856846
-2.1658291457286434,0.0021026142016615738
-2.1356783919597992,0.0021723094113785
-2.1055276381909547,0.002243140956036464
-2.0753768844221105,0.002315108835635464
-2.0452261306532664,0.0023882130501755
-2.0150753768844223,0.002462453599656574
-1.9849246231155782,0.0025378304840786843
-1.9547738693467336,0.002614343703441833
-1.9246231155778895,0.0026919932577460165
-1.8944723618090453,0.0027707791469912374
-1.8643216080402012,0.0028507013711774947
-1.834170854271357,0.0029317599303047897
-1.8040201005025125,0.0030139548243731224
-1.7738693467336684,0.0030972860533824906
-1.7437185929648242,0.0031817536173328956
-1.71356783919598,0.0032673575162243374
-1.683417085427136,0.003354097750056816
-1.6532663316582914,0.0034419743188303328
-1.6231155778894473,0.003530987222544885
-1.5929648241206031,0.003621136461200474
-1.562814070351759,0.0037124220347971005
-1.5326633165829149,0.003804843943334763
-1.5025125628140703,0.0038984021868134645
-1.4723618090452262,0.003993096765233201
-1.442211055276382,0.004088927678593974
-1.412060301507538,0.004185894926895785
-1.3819095477386938,0.004283998510138632
-1.3517587939698492,0.0043832384283225174
-1.321608040201005,0.004483614681447438
-1.291457286432161,0.004585127269513396
-1.2613065326633168,0.00468777619252039
-1.2311557788944727,0.004791561450468421
-1.2010050251256281,0.004896483043357491
-1.170854271356784,0.005002540971187595
-1.1407035175879399,0.005109735233958738
-1.1105527638190957,0.005218065831670916
-1.0804020100502516,0.005327532764324132
-1.050251256281407,0.005438136031918386
-1.020100502512563,0.005549875634453675
-0.9899497487437188,0.005662751571930001
-0.9597989949748742,0.005776763844347366
-0.9296482412060305,0.005891912451705764
-0.8994974874371859,0.006008197394005202
-0.8693467336683423,0.006125618671245674
-0.8391959798994977,0.006244176283427185
-0.8090452261306531,0.0063638702305497345
-0.7788944723618094,0.006484700512613316
-0.7487437185929648,0.006606667129617939
-0.7185929648241212,0.006729770081563594
-0.6884422110552766,0.006854009368450291
-0.658291457286432,0.006979384990278024
-0.6281407035175883,0.00710589694704679
-0.5979899497487438,0.007233545238756597
-0.5678391959799001,0.007362329865407437
-0.5376884422110555,0.007492250826999317
-0.5075376884422109,0.0076233081235322344
-0.47738693467336724,0.007755501755006185
-0.44723618090452266,0.007888831721421175
-0.417085427135679,0.0080232980227772
-0.3869346733668344,0.008158900659074266
-0.35678391959798983,0.008295639630312367
-0.32663316582914614,0.0084335149364915
-0.29648241206030157,0.008572526577611676
-0.2663316582914579,0.008712674553672885
-0.2361809045226133,0.008853958864675134
-0.20603015075376874,0.00899637951061842
-0.17587939698492505,0.009139936491502739
-0.14572864321608048,0.009284629807328098
-0.11557788944723679,0.00943045945809449
-0.08542713567839222,0.009577425443801923
