x,ID(A)_VGS=4.0
0.0,0.0
0.02512562814070352,0.010508573015832938
0.05025125628140704,0.020928764425140786
0.07537688442211056,0.031260574227923554
0.10050251256281408,0.04150400242418122
0.1256281407035176,0.05165904901391382
0.15075376884422112,0.06172571399712131
0.17587939698492464,0.07170399737380372
0.20100502512562815,0.08159389914396105
0.22613065326633167,0.09139541930759328
0.2512562814070352,0.10110855786470044
0.2763819095477387,0.1107333148152825
0.30150753768844224,0.12026969015933947
0.32663316582914576,0.12971768389687133
0.35175879396984927,0.13907729602787816
0.3768844221105528,0.14834852655235983
0.4020100502512563,0.15753137547031648
0.4271356783919598,0.166625842781748
0.45226130653266333,0.17563192848665443
0.47738693467336685,0.1845496325850358
0.5025125628140704,0.1933789550768921
0.5276381909547739,0.20211989596222327
0.5527638190954774,0.21077245524102936
0.577889447236181,0.21933663291331035
0.6030150753768845,0.22781242897906628
0.628140703517588,0.2361998434382971
0.6532663316582915,0.24449887629100286
0.678391959798995,0.2527095275371835
0.7035175879396985,0.2608317971768391
0.7286432160804021,0.26886568520996956
0.7537688442211056,0.2768111916365749
0.7788944723618091,0.28466831645665525
0.8040201005025126,0.29243705967021044
0.8291457286432161,0.30011742127724056
0.8542713567839196,0.30770940127774565
0.8793969849246231,0.3152129996717256
0.9045226130653267,0.32262821645918044
0.9296482412060302,0.32995505164011024
0.9547738693467337,0.3371935052145149
0.9798994974874372,0.3443435771823945
1.0050251256281408,0.35140526754374907
1.0301507537688444,0.35837857629857844
1.0552763819095479,0.3652635034468828
1.0804020100502514,0.372060048988662
1.105527638190955,0.3787682129239162
1.1306532663316584,0.3853879952526452
1.155778894472362,0.39191939597484926
1.1809045226130654,0.3983624150905281
1.206030150753769,0.404717052599682
1.2311557788944725,0.41098330850231063
1.256281407035176,0.41716118279841435
1.2814070351758795,0.42325067548799283
1.306532663316583,0.42925178657104635
1.3316582914572865,0.43516451604757467
1.35678391959799,0.440988863917578
1.3819095477386936,0.4467248301810562
1.407035175879397,0.45237241483800933
1.4321608040201006,0.45793161788843734
1.4572864321608041,0.4634024393323403
1.4824120603015076,0.468784879169718
1.5075376884422111,0.47407893740057083
1.5326633165829147,0.4792846140248985
1.5577889447236182,0.48440190904270114
1.5829145728643217,0.48943082245397856
1.6080402010050252,0.494371354258731
1.6331658291457287,0.49922350445695834
1.6582914572864322,0.5039872730486605
1.6834170854271358,0.5086626600338376
1.7085427135678393,0.5132496654124898
1.7336683417085428,0.5177482891846167
1.7587939698492463,0.5221585313502186
1.7839195979899498,0.5264803919092953
1.8090452261306533,0.5307138708618472
1.8341708542713568,0.5348589682078736
1.8592964824120604,0.5389156839473752
1.8844221105527639,0.5428840180803517
1.9095477386934674,0.546763970606803
1.934673366834171,0.5505555415267293
1.9597989949748744,0.5542587308401304
1.984924623115578,0.5578735385470065
2.0100502512562817,0.5613999646473576
2.035175879396985,0.5648380091411834
2.0603015075376887,0.5681876720284842
2.085427135678392,0.57144895330926
2.1105527638190957,0.5746218529835108
2.1356783919597992,0.5777063710512362
2.1608040201005028,0.5807025075124367
2.1859296482412063,0.5836102623671122
2.21105527638191,0.5864296356152625
2.2361809045226133,0.5891606272568877
2.261306532663317,0.5918032372919877
2.2864321608040203,0.5943574657205628
2.311557788944724,0.5968233125426128
2.3366834170854274,0.5992007777581376
2.361809045226131,0.6014898613671373
2.3869346733668344,0.6036905633696121
2.412060301507538,0.6058028837655617
2.4371859296482414,0.6078268225549862
2.462311557788945,0.6097623797378855
2.4874371859296485,0.61160955531426
2.512562814070352,0.6133683492841092
2.5376884422110555,0.6150387616474333
2.562814070351759,0.6166207924042323
2.5879396984924625,0.6181144415545065
2.613065326633166,0.6195197090982554
2.6381909547738696,0.620836595035479
2.663316582914573,0.6220650993661778
2.6884422110552766,0.6232052220903515
2.71356783919598,0.624256963208
2.7386934673366836,0.6252203227191233
2.763819095477387,0.6260953006237218
2.7889447236180906,0.6268818969217951
2.814070351758794,0.6275801116133433
2.8391959798994977,0.6281899446983665
2.864321608040201,0.6287113961768643
2.8894472361809047,0.6291444660488373
2.9145728643216082,0.6294891543142852
2.9396984924623117,0.6297454609732077
2.9648241206030153,0.6299133860256055
2.9899497487437188,0.6299929294714781
3.0150753768844223,0.667989949748744
3.040201005025126,0.6683065326633167
3.0653266331658293,0.6686231155778898
3.090452261306533,0.6689396984924625
3.1155778894472363,0.6692562814070355
3.14070351758794,0.6695728643216082
3.1658291457286434,0.6698894472361813
3.190954773869347,0.670206030150754
3.2160804020100504,0.6705226130653268
3.241206030150754,0.6708391959798997
3.2663316582914574,0.6711557788944725
3.291457286432161,0.6714723618090455
3.3165829145728645,0.6717889447236183
3.341708542713568,0.6721055276381913
3.3668341708542715,0.672422110552764
3.391959798994975,0.6727386934673368
3.4170854271356785,0.6730552763819098
3.442211055276382,0.6733718592964826
3.4673366834170856,0.6736884422110555
3.492462311557789,0.6740050251256283
3.5175879396984926,0.6743216080402012
3.542713567839196,0.6746381909547741
3.5678391959798996,0.6749547738693469
3.592964824120603,0.6752713567839198
3.6180904522613067,0.6755879396984926
3.64321608040201,0.6759045226130656
3.6683417085427137,0.6762211055276384
3.693467336683417,0.6765376884422113
3.7185929648241207,0.6768542713567841
3.7437185929648242,0.677170854271357
3.7688442211055277,0.6774874371859299
3.7939698492462313,0.6778040201005027
3.819095477386935,0.6781206030150756
3.8442211055276383,0.6784371859296484
3.869346733668342,0.6787537688442213
3.8944723618090453,0.6790703517587942
3.919597989949749,0.6793869346733671
3.9447236180904524,0.6797035175879399
3.969849246231156,0.6800201005025128
3.9949748743718594,0.6803366834170856
4.020100502512563,0.6806532663316585
4.045226130653266,0.6809698492462314
4.07035175879397,0.6812864321608042
4.0954773869346734,0.6816030150753771
4.120603015075377,0.6819195979899499
4.1457286432160805,0.6822361809045229
4.170854271356784,0.6825527638190957
4.1959798994974875,0.6828693467336686
4.2211055276381915,0.6831859296482414
4.2462311557788945,0.6835025125628142
4.2713567839195985,0.6838190954773872
4.296482412060302,0.68413567839196
4.3216080402010055,0.6844522613065329
4.346733668341709,0.6847688442211057
4.371859296482413,0.6850854271356787
4.396984924623116,0.6854020100502515
4.42211055276382,0.6857185929648244
4.447236180904523,0.6860351758793972
4.472361809045227,0.68635175879397
4.49748743718593,0.686668341708543
4.522613065326634,0.6869849246231158
4.547738693467337,0.6873015075376887
4.572864321608041,0.6876180904522615
4.597989949748744,0.6879346733668344
4.623115577889448,0.6882512562814073
4.648241206030151,0.6885678391959801
4.673366834170855,0.688884422110553
4.698492462311558,0.6892010050251258
