x,ID(A)
0.0,0.0
0.02512562814070352,0.0
0.05025125628140704,0.0
0.07537688442211056,0.0
0.10050251256281408,0.0
0.1256281407035176,0.0
0.15075376884422112,0.0
0.17587939698492464,0.0
0.20100502512562815,0.0
0.22613065326633167,0.0
0.2512562814070352,0.0
0.2763819095477387,0.0
0.30150753768844224,0.0
0.32663316582914576,0.0
0.35175879396984927,0.0
0.3768844221105528,0.0
0.4020100502512563,0.0
0.4271356783919598,0.0
0.45226130653266333,0.0
0.47738693467336685,0.0
0.5025125628140704,0.0
0.5276381909547739,0.0
0.5527638190954774,0.0
0.577889447236181,0.0
0.6030150753768845,0.0
0.628140703517588,0.0
0.6532663316582915,0.0
0.678391959798995,0.0
0.7035175879396985,0.0
0.7286432160804021,0.0
0.7537688442211056,0.0
0.7788944723618091,0.0
0.8040201005025126,0.0
0.8291457286432161,0.0
0.8542713567839196,0.0
0.8793969849246231,0.0
0.9045226130653267,0.0
0.9296482412060302,0.0
0.9547738693467337,0.0
0.9798994974874372,0.0
1.0050251256281408,1.944395343552034e-06
1.0301507537688444,6.999823236787013e-05
1.0552763819095479,0.00023527183656978478
1.0804020100502514,0.000497765207949296
1.105527638190955,0.0008574783465064037
1.1306532663316584,0.001314411252241108
1.155778894472362,0.001868563925153409
1.1809045226130654,0.002519936365243306
1.206030150753769,0.0032685285725107998
1.2311557788944725,0.0041143405469558905
1.256281407035176,0.005057372288578577
1.2814070351758795,0.006097623797378861
1.306532663316583,0.007235095073356742
1.3316582914572865,0.008469786116512218
1.35678391959799,0.009801696926845292
1.3819095477386936,0.011230827504355962
1.407035175879397,0.012757177849044225
1.4321608040201006,0.01438074796091009
1.4572864321608041,0.01610153783995355
1.4824120603015076,0.017919547486174605
1.5075376884422111,0.019834776899573255
1.5326633165829147,0.021847226080149506
1.5577889447236182,0.023956895027903352
1.5829145728643217,0.026163783742834793
1.6080402010050252,0.028467892224943833
1.6331658291457287,0.030869220474230467
1.6582914572864322,0.0333677684906947
1.6834170854271358,0.03596353627433653
1.7085427135678393,0.038656523825155956
1.7336683417085428,0.04144673114315297
1.7587939698492463,0.04433415822832759
1.7839195979899498,0.04731880508067981
1.8090452261306533,0.050400671700209614
1.8341708542713568,0.05357975808691703
1.8592964824120604,0.05685606424080203
1.8844221105527639,0.06022959016186463
1.9095477386934674,0.06370033585010483
1.934673366834171,0.06726830130552262
1.9597989949748744,0.07093348652811801
1.984924623115578,0.074695891517891
2.0100502512562817,0.07855551627484163
2.035175879396985,0.0825123607989698
2.0603015075376887,0.08656642509027557
2.085427135678392,0.09071770914875894
2.1105527638190957,0.09496621297441993
2.1356783919597992,0.09931193656725848
2.1608040201005028,0.10375487992727465
2.1859296482412063,0.10829504305446841
2.21105527638191,0.11293242594883976
2.2361809045226133,0.1176670286103887
2.261306532663317,0.12249885103911527
2.2864321608040203,0.1274278932350194
2.311557788944724,0.13245415519810116
2.3366834170854274,0.1375776369283605
2.361809045226131,0.14279833842579742
2.3869346733668344,0.14811625969041198
2.412060301507538,0.1535314007222041
2.4371859296482414,0.15904376152117383
2.462311557788945,0.1646533420873211
2.4874371859296485,0.17036014242064604
2.512562814070352,0.17616416252114855
2.5376884422110555,0.1820654023888287
2.562814070351759,0.1880638620236864
2.5879396984924625,0.1941595414257217
2.613065326633166,0.20035244059493462
2.6381909547738696,0.2066425595313251
2.663316582914573,0.2130298982348932
2.6884422110552766,0.2195144567056389
2.71356783919598,0.22609623494356215
2.7386934673366836,0.23277523294866304
2.763819095477387,0.23955145072094153
2.7889447236180906,0.24642488826039763
2.814070351758794,0.2533955455670313
2.8391959798994977,0.26046342264084255
2.864321608040201,0.2676285194818314
2.8894472361809047,0.27489083608999787
2.9145728643216082,0.28225037246534196
2.9396984924623117,0.28970712860786363
2.9648241206030153,0.2972611045175629
2.9899497487437188,0.3049123001944397
3.0150753768844223,0.3126607156384942
3.040201005025126,0.32050635084972623
3.0653266331658293,0.32844920582813586
3.090452261306533,0.33648928057372307
3.1155778894472363,0.34462657508648786
3.14070351758794,0.3528610893664303
3.1658291457286434,0.36119282341355036
3.190954773869347,0.369621777227848
3.2160804020100504,0.3781479508093232
3.241206030150754,0.38677134415797604
3.2663316582914574,0.39549195727380637
3.291457286432161,0.4043097901568144
3.3165829145728645,0.413224842807
3.341708542713568,0.4222371152243633
3.3668341708542715,0.431346607408904
3.391959798994975,0.4405533193606224
3.4170854271356785,0.4498572510795184
3.442211055276382,0.45925840256559197
3.4673366834170856,0.4687567738188432
3.492462311557789,0.47835236483927196
3.5175879396984926,0.4880451756268784
3.542713567839196,0.4978352061816623
3.5678391959798996,0.5077224565036239
3.592964824120603,0.5177069265927631
3.6180904522613067,0.5277886164490798
3.64321608040201,0.5379675260725741
3.6683417085427137,0.5482436554632462
3.693467336683417,0.5586170046210958
3.7185929648241207,0.5690875735461228
3.7437185929648242,0.5796553622383276
3.7688442211055277,0.5903203706977099
3.7939698492462313,0.6010825989242699
3.819095477386935,0.6119420469180074
3.8442211055276383,0.6228987146789224
3.869346733668342,0.6339526022070152
3.8944723618090453,0.6451037095022855
3.919597989949749,0.6563520365647334
3.9447236180904524,0.667697583394359
3.969849246231156,0.6791403499911621
3.9949748743718594,0.6906803363551428
4.020100502512563,0.7023175424863014
4.045226130653266,0.7140519683846371
4.07035175879397,0.7258836140501508
4.0954773869346734,0.7378124794828417
4.120603015075377,0.7498385646827106
4.1457286432160805,0.7619618696497568
4.170854271356784,0.7741823943839807
4.1959798994974875,0.786500138885382
4.2211055276381915,0.7989151031539613
4.2462311557788945,0.8114272871897178
4.2713567839195985,0.8240366909926522
4.296482412060302,0.836743314562764
4.3216080402010055,0.8495471579000535
4.346733668341709,0.8624482210045206
4.371859296482413,0.8754465038761653
4.396984924623116,0.8885420065149873
4.42211055276382,0.9017347289209875
4.447236180904523,0.9150246710941646
4.472361809045227,0.9284118330345199
4.49748743718593,0.9418962147420523
4.522613065326634,0.9554778162167629
4.547738693467337,0.9691566374586504
4.572864321608041,0.982932678467716
4.597989949748744,0.9968059392439589
4.623115577889448,1.0107764197873799
4.648241206030151,1.0248441200979777
4.673366834170855,1.039009040175754
4.698492462311558,1.053271180020707
4.723618090452262,1.0676305396328383
4.748743718592965,1.0820871190121466
4.773869346733669,1.096640918158633
4.798994974874372,1.1112919370722967
4.824120603015076,1.1260401757531382
4.849246231155779,1.1408856342011569
4.874371859296483,1.1558283124163538
4.899497487437186,1.1708682103987278
4.92462311557789,1.1860053281482796
4.949748743718593,1.2012396656650088
4.974874371859297,1.216571222948916
5.0,1.2320000000000004
