x,ID(A)_VGS=1.5
0.0,0.0
0.02512562814070352,0.001714603166586703
0.05025125628140704,0.0033408247266483184
0.07537688442211056,0.0048786646801848455
0.10050251256281408,0.006328123027196285
0.1256281407035176,0.007689199767682637
0.15075376884422112,0.008961894901643902
0.17587939698492464,0.010146208429080077
0.20100502512562815,0.011242140349991166
0.22613065326633167,0.012249690664377167
0.2512562814070352,0.013168859372238079
0.2763819095477387,0.013999646473573905
0.30150753768844224,0.01474205196838464
0.32663316582914576,0.01539607585667029
0.35175879396984927,0.015961718138430853
0.3768844221105528,0.016438978813666325
0.4020100502512563,0.01682785788237671
0.4271356783919598,0.017128355344562012
0.45226130653266333,0.017340471200222224
0.47738693467336685,0.017464205449357343
0.5025125628140704,0.01767587939698493
0.5276381909547739,0.017684673366834176
0.5527638190954774,0.017693467336683425
0.577889447236181,0.017702261306532668
0.6030150753768845,0.017711055276381917
0.628140703517588,0.01771984924623116
0.6532663316582915,0.017728643216080406
0.678391959798995,0.017737437185929655
0.7035175879396985,0.017746231155778898
0.7286432160804021,0.017755025125628147
0.7537688442211056,0.01776381909547739
0.7788944723618091,0.01777261306532664
0.8040201005025126,0.017781407035175886
0.8291457286432161,0.01779020100502513
0.8542713567839196,0.017798994974874378
0.8793969849246231,0.01780778894472362
0.9045226130653267,0.01781658291457287
0.9296482412060302,0.017825376884422116
0.9547738693467337,0.017834170854271362
0.9798994974874372,0.017842964824120608
1.0050251256281408,0.017851758793969857
1.0301507537688444,0.0178605527638191
1.0552763819095479,0.017869346733668346
1.0804020100502514,0.017878140703517592
1.105527638190955,0.017886934673366838
1.1306532663316584,0.017895728643216088
1.155778894472362,0.01790452261306533
1.1809045226130654,0.01791331658291458
1.206030150753769,0.017922110552763822
1.2311557788944725,0.017930904522613072
1.256281407035176,0.017939698492462318
1.2814070351758795,0.01794849246231156
1.306532663316583,0.01795728643216081
1.3316582914572865,0.017966080402010053
1.35678391959799,0.017974874371859302
1.3819095477386936,0.017983668341708548
1.407035175879397,0.017992462311557794
1.4321608040201006,0.01800125628140704
1.4572864321608041,0.01801005025125629
1.4824120603015076,0.018018844221105532
1.5075376884422111,0.01802763819095478
1.5326633165829147,0.018036432160804024
1.5577889447236182,0.01804522613065327
1.5829145728643217,0.01805402010050252
1.6080402010050252,0.018062814070351763
1.6331658291457287,0.018071608040201012
1.6582914572864322,0.018080402010050255
1.6834170854271358,0.018089195979899504
1.7085427135678393,0.01809798994974875
1.7336683417085428,0.018106783919597993
1.7587939698492463,0.018115577889447242
1.7839195979899498,0.01812437185929649
1.8090452261306533,0.018133165829145734
1.8341708542713568,0.01814195979899498
1.8592964824120604,0.018150753768844227
1.8844221105527639,0.018159547738693473
1.9095477386934674,0.01816834170854272
1.934673366834171,0.018177135678391965
1.9597989949748744,0.01818592964824121
1.984924623115578,0.018194723618090457
2.0100502512562817,0.018203517587939703
2.035175879396985,0.018212311557788952
2.0603015075376887,0.018221105527638195
2.085427135678392,0.018229899497487444
2.1105527638190957,0.01823869346733669
2.1356783919597992,0.018247487437185933
2.1608040201005028,0.018256281407035183
2.1859296482412063,0.018265075376884425
2.21105527638191,0.018273869346733675
2.2361809045226133,0.01828266331658292
2.261306532663317,0.018291457286432167
2.2864321608040203,0.018300251256281413
2.311557788944724,0.018309045226130662
2.3366834170854274,0.018317839195979905
2.361809045226131,0.01832663316582915
2.3869346733668344,0.018335427135678397
2.412060301507538,0.018344221105527643
2.4371859296482414,0.018353015075376893
2.462311557788945,0.018361809045226135
2.4874371859296485,0.018370603015075385
2.512562814070352,0.018379396984924627
2.5376884422110555,0.018388190954773873
2.562814070351759,0.018396984924623123
2.5879396984924625,0.018405778894472365
2.613065326633166,0.018414572864321615
2.6381909547738696,0.018423366834170857
2.663316582914573,0.018432160804020107
2.6884422110552766,0.018440954773869353
2.71356783919598,0.0184497487437186
2.7386934673366836,0.018458542713567845
2.763819095477387,0.018467336683417088
2.7889447236180906,0.018476130653266337
